City,Date,Day of Week,JoinID,MLBGame,MLB_Attendance,NBAGame,NBA_Attendance,NFLGame,NFL_Attendance,State
Atlanta,2019-03-19,Tuesday,2019-03-19AtlantaGA,0,0,1,16293,0,0,GA
Atlanta,2019-03-21,Thursday,2019-03-21AtlantaGA,0,0,1,15569,0,0,GA
Houston,2019-03-22,Friday,2019-03-22HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2019-03-23,Saturday,2019-03-23AtlantaGA,0,0,1,16640,0,0,GA
Miami,2019-03-26,Tuesday,2019-03-26MiamiFL,0,0,1,19704,0,0,FL
Dallas,2019-03-26,Tuesday,2019-03-26DallasTX,0,0,1,20168,0,0,TX
Miami,2019-03-28,Thursday,2019-03-28MiamiFL,0,0,1,19851,0,0,FL
Houston,2019-03-28,Thursday,2019-03-28HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2019-03-29,Friday,2019-03-29AtlantaGA,0,0,1,16182,0,0,GA
Houston,2019-03-30,Saturday,2019-03-30HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2019-03-31,Sunday,2019-03-31AtlantaGA,0,0,1,16660,0,0,GA
Dallas,2019-04-01,Monday,2019-04-01DallasTX,0,0,1,19645,0,0,TX
Atlanta,2019-04-03,Wednesday,2019-04-03AtlantaGA,0,0,1,16638,0,0,GA
Miami,2019-04-03,Wednesday,2019-04-03MiamiFL,0,0,1,19904,0,0,FL
Dallas,2019-04-03,Wednesday,2019-04-03DallasTX,0,0,1,19576,0,0,TX
Houston,2019-04-05,Friday,2019-04-05HoustonTX,0,0,1,18055,0,0,TX
Dallas,2019-04-05,Friday,2019-04-05DallasTX,0,0,1,20111,0,0,TX
Houston,2019-04-07,Sunday,2019-04-07HoustonTX,0,0,1,18055,0,0,TX
Miami,2019-04-09,Tuesday,2019-04-09MiamiFL,0,0,1,20153,0,0,FL
Dallas,2019-04-09,Tuesday,2019-04-09DallasTX,0,0,1,21041,0,0,TX
Atlanta,2019-04-10,Wednesday,2019-04-10AtlantaGA,0,0,1,17143,0,0,GA
Houston,2019-04-14,Sunday,2019-04-14HoustonTX,0,0,1,18055,0,0,TX
Houston,2019-04-17,Wednesday,2019-04-17HoustonTX,0,0,1,18055,0,0,TX
Houston,2019-04-24,Wednesday,2019-04-24HoustonTX,0,0,1,18055,0,0,TX
Houston,2019-05-04,Saturday,2019-05-04HoustonTX,0,0,1,18169,0,0,TX
Houston,2019-05-06,Monday,2019-05-06HoustonTX,0,0,1,18055,0,0,TX
Houston,2019-05-10,Friday,2019-05-10HoustonTX,0,0,1,18055,0,0,TX
Miami,2019-10-23,Wednesday,2019-10-23MiamiFL,0,0,1,19600,0,0,FL
Dallas,2019-10-23,Wednesday,2019-10-23DallasTX,0,0,1,19816,0,0,TX
Houston,2019-10-24,Thursday,2019-10-24HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2019-10-26,Saturday,2019-10-26AtlantaGA,0,0,1,17078,0,0,GA
Houston,2019-10-26,Saturday,2019-10-26HoustonTX,0,0,1,18055,0,0,TX
Dallas,2019-10-27,Sunday,2019-10-27DallasTX,0,0,1,19707,0,0,TX
Atlanta,2019-10-28,Monday,2019-10-28AtlantaGA,0,0,1,14094,0,0,GA
Houston,2019-10-28,Monday,2019-10-28HoustonTX,0,0,1,18055,0,0,TX
Miami,2019-10-29,Tuesday,2019-10-29MiamiFL,0,0,1,19600,0,0,FL
Atlanta,2019-10-31,Thursday,2019-10-31AtlantaGA,0,0,1,16539,0,0,GA
Dallas,2019-11-01,Friday,2019-11-01DallasTX,0,0,1,20358,0,0,TX
Miami,2019-11-03,Sunday,2019-11-03MiamiFL,0,0,1,19724,0,0,FL
Atlanta,2019-11-05,Tuesday,2019-11-05AtlantaGA,0,0,1,14025,0,0,GA
Atlanta,2019-11-06,Wednesday,2019-11-06AtlantaGA,0,0,1,15049,0,0,GA
Houston,2019-11-06,Wednesday,2019-11-06HoustonTX,0,0,1,18055,0,0,TX
Dallas,2019-11-06,Wednesday,2019-11-06DallasTX,0,0,1,19487,0,0,TX
Atlanta,2019-11-08,Friday,2019-11-08AtlantaGA,0,0,1,16447,0,0,GA
Dallas,2019-11-08,Friday,2019-11-08DallasTX,0,0,1,20257,0,0,TX
Miami,2019-11-12,Tuesday,2019-11-12MiamiFL,0,0,1,19600,0,0,FL
Houston,2019-11-13,Wednesday,2019-11-13HoustonTX,0,0,1,18055,0,0,TX
Houston,2019-11-15,Friday,2019-11-15HoustonTX,0,0,1,18055,0,0,TX
Miami,2019-11-16,Saturday,2019-11-16MiamiFL,0,0,1,19600,0,0,FL
Dallas,2019-11-16,Saturday,2019-11-16DallasTX,0,0,1,19926,0,0,TX
Houston,2019-11-18,Monday,2019-11-18HoustonTX,0,0,1,18055,0,0,TX
Dallas,2019-11-18,Monday,2019-11-18DallasTX,0,0,1,19637,0,0,TX
Atlanta,2019-11-20,Wednesday,2019-11-20AtlantaGA,0,0,1,16441,0,0,GA
Dallas,2019-11-20,Wednesday,2019-11-20DallasTX,0,0,1,19569,0,0,TX
Miami,2019-11-20,Wednesday,2019-11-20MiamiFL,0,0,1,19600,0,0,FL
Dallas,2019-11-22,Friday,2019-11-22DallasTX,0,0,1,19639,0,0,TX
Atlanta,2019-11-23,Saturday,2019-11-23AtlantaGA,0,0,1,16931,0,0,GA
Houston,2019-11-24,Sunday,2019-11-24HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2019-11-25,Monday,2019-11-25AtlantaGA,0,0,1,16218,0,0,GA
Miami,2019-11-25,Monday,2019-11-25MiamiFL,0,0,1,19600,0,0,FL
Dallas,2019-11-26,Tuesday,2019-11-26DallasTX,0,0,1,20407,0,0,TX
Houston,2019-11-27,Wednesday,2019-11-27HoustonTX,0,0,1,18055,0,0,TX
Miami,2019-11-29,Friday,2019-11-29MiamiFL,0,0,1,19600,0,0,FL
Houston,2019-11-30,Saturday,2019-11-30HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2019-12-02,Monday,2019-12-02AtlantaGA,0,0,1,14278,0,0,GA
Atlanta,2019-12-04,Wednesday,2019-12-04AtlantaGA,0,0,1,15694,0,0,GA
Dallas,2019-12-04,Wednesday,2019-12-04DallasTX,0,0,1,19671,0,0,TX
Miami,2019-12-06,Friday,2019-12-06MiamiFL,0,0,1,19600,0,0,FL
Dallas,2019-12-07,Saturday,2019-12-07DallasTX,0,0,1,19456,0,0,TX
Houston,2019-12-07,Saturday,2019-12-07HoustonTX,0,0,1,18055,0,0,TX
Miami,2019-12-08,Sunday,2019-12-08MiamiFL,0,0,1,19600,0,0,FL
Dallas,2019-12-08,Sunday,2019-12-08DallasTX,0,0,1,19566,0,0,TX
Houston,2019-12-09,Monday,2019-12-09HoustonTX,0,0,1,18055,0,0,TX
Miami,2019-12-10,Tuesday,2019-12-10MiamiFL,0,0,1,19600,0,0,FL
Miami,2019-12-13,Friday,2019-12-13MiamiFL,0,0,1,20013,0,0,FL
Atlanta,2019-12-13,Friday,2019-12-13AtlantaGA,0,0,1,15121,0,0,GA
Dallas,2019-12-14,Saturday,2019-12-14DallasTX,0,0,1,20333,0,0,TX
Houston,2019-12-14,Saturday,2019-12-14HoustonTX,0,0,1,18055,0,0,TX
Atlanta,2019-12-15,Sunday,2019-12-15AtlantaGA,0,0,1,16962,0,0,GA
Houston,2019-12-16,Monday,2019-12-16HoustonTX,0,0,1,18055,0,0,TX
Dallas,2019-12-18,Wednesday,2019-12-18DallasTX,0,0,1,20181,0,0,TX
Atlanta,2019-12-19,Thursday,2019-12-19AtlantaGA,0,0,1,16739,0,0,GA
Miami,2019-12-20,Friday,2019-12-20MiamiFL,0,0,1,19704,0,0,FL
Miami,2019-12-23,Monday,2019-12-23MiamiFL,0,0,1,19890,0,0,FL
Dallas,2019-12-26,Thursday,2019-12-26DallasTX,0,0,1,20427,0,0,TX
Atlanta,2019-12-27,Friday,2019-12-27AtlantaGA,0,0,1,17358,0,0,GA
Miami,2019-12-27,Friday,2019-12-27MiamiFL,0,0,1,19767,0,0,FL
Houston,2019-12-28,Saturday,2019-12-28HoustonTX,0,0,1,18306,0,0,TX
Miami,2019-12-28,Saturday,2019-12-28MiamiFL,0,0,1,19865,0,0,FL
Houston,2019-12-31,Tuesday,2019-12-31HoustonTX,0,0,1,18055,0,0,TX
Houston,2017-09-10,Sunday,2017-09-10HoustonTX,0,0,0,0,1,71710,TX
Dallas,2017-09-10,Sunday,2017-09-10DallasTX,0,0,0,0,1,93183,TX
Atlanta,2017-09-17,Sunday,2017-09-17AtlantaGA,0,0,0,0,1,70826,GA
Miami,2017-10-01,Sunday,2017-10-01MiamiFL,0,0,0,0,1,84423,FL
Houston,2017-10-01,Sunday,2017-10-01HoustonTX,0,0,0,0,1,71804,TX
Dallas,2017-10-01,Sunday,2017-10-01DallasTX,0,0,0,0,1,91869,TX
Atlanta,2017-10-01,Sunday,2017-10-01AtlantaGA,0,0,0,0,1,71273,GA
Miami,2017-10-08,Sunday,2017-10-08MiamiFL,0,0,0,0,1,65135,FL
Dallas,2017-10-08,Sunday,2017-10-08DallasTX,0,0,0,0,1,93329,TX
Houston,2017-10-08,Sunday,2017-10-08HoustonTX,0,0,0,0,1,71835,TX
Atlanta,2017-10-15,Sunday,2017-10-15AtlantaGA,0,0,0,0,1,70593,GA
Houston,2017-10-15,Sunday,2017-10-15HoustonTX,0,0,0,0,1,71815,TX
Miami,2017-10-22,Sunday,2017-10-22MiamiFL,0,0,0,0,1,65025,FL
Houston,2017-11-05,Sunday,2017-11-05HoustonTX,0,0,0,0,1,71709,TX
Dallas,2017-11-05,Sunday,2017-11-05DallasTX,0,0,0,0,1,93273,TX
Miami,2017-11-05,Sunday,2017-11-05MiamiFL,0,0,0,0,1,65139,FL
Atlanta,2017-11-12,Sunday,2017-11-12AtlantaGA,0,0,0,0,1,73761,GA
Houston,2017-11-19,Sunday,2017-11-19HoustonTX,0,0,0,0,1,71680,TX
Miami,2017-11-19,Sunday,2017-11-19MiamiFL,0,0,0,0,1,65089,FL
Dallas,2017-11-19,Sunday,2017-11-19DallasTX,0,0,0,0,1,93247,TX
Dallas,2017-11-23,Thursday,2017-11-23DallasTX,0,0,0,0,1,93012,TX
Atlanta,2017-11-26,Sunday,2017-11-26AtlantaGA,0,0,0,0,1,71036,GA
Dallas,2017-11-30,Thursday,2017-11-30DallasTX,0,0,0,0,1,91712,TX
Atlanta,2017-12-03,Sunday,2017-12-03AtlantaGA,0,0,0,0,1,71185,GA
Miami,2017-12-03,Sunday,2017-12-03MiamiFL,0,0,0,0,1,65092,FL
Atlanta,2017-12-07,Thursday,2017-12-07AtlantaGA,0,0,0,0,1,72866,GA
Houston,2017-12-10,Sunday,2017-12-10HoustonTX,0,0,0,0,1,71802,TX
Miami,2017-12-11,Monday,2017-12-11MiamiFL,0,0,0,0,1,65548,FL
Dallas,2017-12-24,Sunday,2017-12-24DallasTX,0,0,0,0,1,92150,TX
Houston,2017-12-25,Monday,2017-12-25HoustonTX,0,0,0,0,1,71842,TX
Miami,2017-12-31,Sunday,2017-12-31MiamiFL,0,0,0,0,1,65571,FL
Atlanta,2017-12-31,Sunday,2017-12-31AtlantaGA,0,0,0,0,1,74141,GA
Miami,2018-09-09,Sunday,2018-09-09MiamiFL,0,0,0,0,1,65184,FL
Atlanta,2018-09-16,Sunday,2018-09-16AtlantaGA,0,0,0,0,1,72528,GA
Dallas,2018-09-16,Sunday,2018-09-16DallasTX,0,0,0,0,1,90512,TX
Houston,2018-09-23,Sunday,2018-09-23HoustonTX,0,0,0,0,1,71838,TX
Atlanta,2018-09-23,Sunday,2018-09-23AtlantaGA,0,0,0,0,1,74457,GA
Miami,2018-09-23,Sunday,2018-09-23MiamiFL,0,0,0,0,1,65667,FL
Dallas,2018-09-30,Sunday,2018-09-30DallasTX,0,0,0,0,1,90155,TX
Atlanta,2018-09-30,Sunday,2018-09-30AtlantaGA,0,0,0,0,1,71985,GA
Houston,2018-10-07,Sunday,2018-10-07HoustonTX,0,0,0,0,1,72008,TX
Miami,2018-10-14,Sunday,2018-10-14MiamiFL,0,0,0,0,1,65791,FL
Houston,2018-10-14,Sunday,2018-10-14HoustonTX,0,0,0,0,1,71638,TX
Atlanta,2018-10-14,Sunday,2018-10-14AtlantaGA,0,0,0,0,1,72665,GA
Dallas,2018-10-14,Sunday,2018-10-14DallasTX,0,0,0,0,1,90767,TX
Miami,2018-10-21,Sunday,2018-10-21MiamiFL,0,0,0,0,1,65265,FL
Atlanta,2018-10-22,Monday,2018-10-22AtlantaGA,0,0,0,0,1,72756,GA
Houston,2018-10-25,Thursday,2018-10-25HoustonTX,0,0,0,0,1,71726,TX
Miami,2018-11-04,Sunday,2018-11-04MiamiFL,0,0,0,0,1,65533,FL
Dallas,2018-11-05,Monday,2018-11-05DallasTX,0,0,0,0,1,90466,TX
Atlanta,2018-11-18,Sunday,2018-11-18AtlantaGA,0,0,0,0,1,74447,GA
Dallas,2018-11-22,Thursday,2018-11-22DallasTX,0,0,0,0,1,92076,TX
Houston,2018-11-26,Monday,2018-11-26HoustonTX,0,0,0,0,1,71826,TX
Dallas,2018-11-29,Thursday,2018-11-29DallasTX,0,0,0,0,1,93004,TX
Houston,2018-12-02,Sunday,2018-12-02HoustonTX,0,0,0,0,1,71741,TX
Atlanta,2018-12-02,Sunday,2018-12-02AtlantaGA,0,0,0,0,1,72262,GA
Miami,2018-12-02,Sunday,2018-12-02MiamiFL,0,0,0,0,1,65155,FL
Miami,2018-12-09,Sunday,2018-12-09MiamiFL,0,0,0,0,1,66087,FL
Houston,2018-12-09,Sunday,2018-12-09HoustonTX,0,0,0,0,1,71814,TX
Dallas,2018-12-09,Sunday,2018-12-09DallasTX,0,0,0,0,1,93127,TX
Atlanta,2018-12-16,Sunday,2018-12-16AtlantaGA,0,0,0,0,1,72084,GA
Dallas,2018-12-23,Sunday,2018-12-23DallasTX,0,0,0,0,1,92851,TX
Miami,2018-12-23,Sunday,2018-12-23MiamiFL,0,0,0,0,1,65798,FL
Houston,2018-12-30,Sunday,2018-12-30HoustonTX,0,0,0,0,1,71848,TX
Miami,2019-09-08,Sunday,2019-09-08MiamiFL,0,0,0,0,1,65012,FL
Dallas,2019-09-08,Sunday,2019-09-08DallasTX,0,0,0,0,1,90353,TX
Miami,2019-09-15,Sunday,2019-09-15MiamiFL,0,0,0,0,1,65513,FL
Houston,2019-09-15,Sunday,2019-09-15HoustonTX,0,0,0,0,1,71651,TX
Atlanta,2019-09-15,Sunday,2019-09-15AtlantaGA,0,0,0,0,1,72443,GA
Dallas,2019-09-22,Sunday,2019-09-22DallasTX,0,0,0,0,1,90127,TX
Houston,2019-09-29,Sunday,2019-09-29HoustonTX,0,0,0,0,1,71699,TX
Miami,2019-09-29,Sunday,2019-09-29MiamiFL,0,0,0,0,1,64278,FL
Atlanta,2019-09-29,Sunday,2019-09-29AtlantaGA,0,0,0,0,1,72108,GA
Houston,2019-10-06,Sunday,2019-10-06HoustonTX,0,0,0,0,1,71787,TX
Dallas,2019-10-06,Sunday,2019-10-06DallasTX,0,0,0,0,1,93024,TX
Miami,2019-10-13,Sunday,2019-10-13MiamiFL,0,0,0,0,1,59808,FL
Atlanta,2019-10-20,Sunday,2019-10-20AtlantaGA,0,0,0,0,1,71856,GA
Dallas,2019-10-20,Sunday,2019-10-20DallasTX,0,0,0,0,1,91213,TX
Atlanta,2019-10-27,Sunday,2019-10-27AtlantaGA,0,0,0,0,1,71483,GA
Houston,2019-10-27,Sunday,2019-10-27HoustonTX,0,0,0,0,1,71893,TX
Miami,2019-11-03,Sunday,2019-11-03MiamiFL,0,0,0,0,1,59229,FL
Dallas,2019-11-10,Sunday,2019-11-10DallasTX,0,0,0,0,1,91188,TX
Miami,2019-11-17,Sunday,2019-11-17MiamiFL,0,0,0,0,1,64187,FL
Houston,2019-11-21,Thursday,2019-11-21HoustonTX,0,0,0,0,1,71727,TX
Atlanta,2019-11-24,Sunday,2019-11-24AtlantaGA,0,0,0,0,1,71463,GA
Dallas,2019-11-28,Thursday,2019-11-28DallasTX,0,0,0,0,1,90445,TX
Atlanta,2019-11-28,Thursday,2019-11-28AtlantaGA,0,0,0,0,1,71993,GA
Miami,2019-12-01,Sunday,2019-12-01MiamiFL,0,0,0,0,1,65545,FL
Houston,2019-12-01,Sunday,2019-12-01HoustonTX,0,0,0,0,1,72025,TX
Houston,2019-12-08,Sunday,2019-12-08HoustonTX,0,0,0,0,1,71769,TX
Atlanta,2019-12-08,Sunday,2019-12-08AtlantaGA,0,0,0,0,1,70592,GA
Dallas,2019-12-15,Sunday,2019-12-15DallasTX,0,0,0,0,1,90436,TX
Atlanta,2019-12-22,Sunday,2019-12-22AtlantaGA,0,0,0,0,1,70873,GA
Miami,2019-12-22,Sunday,2019-12-22MiamiFL,0,0,0,0,1,60968,FL
Houston,2019-12-29,Sunday,2019-12-29HoustonTX,0,0,0,0,1,71794,TX
Dallas,2019-12-29,Sunday,2019-12-29DallasTX,0,0,0,0,1,90646,TX
